Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
Horizon Pharma plc,HZNP,SHS,15600988,15600988,309212000,309212000,1.26,,Hist,09/30/2015
DIAGEO PLC,DEO,OPT,2850000,2850000,307202000,307202000,1.25,,Hist,09/30/2015
SBA COMMUNICATIONS CORP,SBAC,Common,2801753,2801753,293456000,293456000,1.20,,Hist,09/30/2015
Mobileye N.V.,MBLY,Common,6394066,6394066,290802000,290802000,1.18,,Hist,09/30/2015
"Activision Blizzard, Inc.",ATVI,STOCK,9293749,9293749,287084000,287084000,1.17,1.28,Hist,09/30/2015
Vulcan Materials CO,VMC,Common,3201896,3201896,285609000,285609000,1.16,,Hist,09/30/2015
Endo International plc,ENDP,SHS,3859641,3859641,267396000,267396000,1.09,,Hist,09/30/2015
"Fidelity National Financial, Inc.",FNF,Common,6512113,6512113,230985000,230985000,0.94,,Hist,09/30/2015
Hanesbrands Inc.,HBI,Common,7689684,7689684,222539000,222539000,0.91,1.91,Hist,09/30/2015
MOLSON COORS BREWING CO,TAP,CL B,1944601,1944601,161441000,161441000,0.66,,Hist,09/30/2015
"Arista Networks, Inc.",ANET,Common,2175925,2175925,133145000,133145000,0.54,3.27,Hist,09/30/2015
"Expedia, Inc.",EXPE,Common,1094269,1094269,128774000,128774000,0.52,,Hist,09/30/2015
KANSAS CITY SOUTHERN,KSU,Common,1398480,1398480,127094000,127094000,0.52,,Hist,09/30/2015
W R GRACE & CO,GRA,Common,1351301,1351301,125739000,125739000,0.51,1.86,Hist,09/30/2015
"Fidelity National Financial, Inc.",FNF,FNF GROUP COM,1915000,1915000,67925000,67925000,0.28,,Hist,09/30/2015
SEARS HOLDINGS CORP,SHLD,PUT,2010000,736500,45426000,-7246000,0.19,,Hist,09/30/2015
REALOGY HOLDINGS CORP.,RLGY,Common,979197,-1449314,36847000,-65053000,0.15,,Hist,09/30/2015
CSX CORP,CSX,CALL,1331200,1331200,35809000,35809000,0.15,,Hist,09/30/2015
MICROSOFT CORP,MSFT,Call,775600,775600,34328000,34328000,0.14,,Hist,09/30/2015
DIAGEO PLC,DEO,SPON ADR NEW,1000,1000,108000,108000,0.00,,Hist,09/30/2015
AMERICAN EXPRESS CO,AXP,Common,1000,1000,74000,74000,0.00,0.00,Hist,09/30/2015
LOWES COMPANIES INC,LOW,Common,0,-7053887,0,-472399000,0.00,0.00,Hist,09/30/2015
CSX CORP,CSX,Common,0,-2088300,0,-68183000,0.00,0.00,Hist,09/30/2015
ADVANCE AUTO PARTS INC,AAP,Common,0,-1217455,0,-193928000,0.00,0.00,Hist,09/30/2015
S&P Global Inc.,MHP,Common,0,-3625834,0,-364215000,0.00,0.00,Hist,09/30/2015
MGIC INVESTMENT CORP,MTG,Common,0,-12403003,0,-141146000,0.00,0.00,Hist,09/30/2015
"SolarWinds, Inc.",SWI,COM,0,-2518528,0,-116180000,0.00,0.00,Hist,09/30/2015
WILLIAMS COMPANIES INC,WMB,CALL,0,-3285900,0,-188578000,0.00,0.00,Hist,09/30/2015
AUTODESK INC,ADSK,Common,0,-6158948,0,-308409000,0.00,0.00,Hist,09/30/2015
"HCA Holdings, Inc.",HCA,COM,0,-5007242,0,-454257000,0.00,0.00,Hist,09/30/2015
"SUNEDISON, INC.",SUNEQ,Common,0,-9663802,0,-289044000,0.00,0.00,Hist,09/30/2015
PERRIGO Co plc,PRGO,COM,0,-375924,0,-69482000,0.00,0.00,Hist,09/30/2015
"JD.com, Inc.",JD,Common,41890558,41890558,1428468000,1428468000,5.34,,Hist,06/30/2015
Booking Holdings Inc.,PCLN,Common,1191794,-579189,1372196000,273496000,5.13,,Hist,06/30/2015
ILLUMINA INC,ILMN,Common,5678537,5678537,1239965000,1239965000,4.64,,Hist,06/30/2015
"Valeant Pharmaceuticals International, Inc.",VRX,COM,5310143,5310143,1179648000,1179648000,4.41,,Hist,06/30/2015
MICROSOFT CORP,MSFT,Common,26598524,26598524,1174325000,1174325000,4.39,0.33,Hist,06/30/2015
"CHARTER COMMUNICATIONS, INC. /MO/",CCMM,Common,5377312,569329,920865000,554304000,3.45,,Hist,06/30/2015
Mastercard Inc,MA,CL A,9726632,9726632,909246000,909246000,3.40,,Hist,06/30/2015
FLEETCOR TECHNOLOGIES INC,FLT,Common,5478615,5478615,854993000,854993000,3.20,5.97,Hist,06/30/2015
Facebook Inc,FB,Common,9761722,9761722,837214000,837214000,3.13,,Hist,06/30/2015
WILLIAMS COMPANIES INC,WMB,Common,13943148,13943148,800197000,800197000,2.99,,Hist,06/30/2015
NIKE INC,NKE,Common,7155860,7155860,772976000,772976000,2.89,,Hist,06/30/2015
EQUINIX INC,EQIX,COM PAR $0.001,3005944,3005944,763510000,763510000,2.86,5.28,Hist,06/30/2015
ADOBE SYSTEMS INC,ADBE,Common,9264439,9264439,750512000,750512000,2.81,1.85,Hist,06/30/2015
Allergan plc,AGN,SHS,2297966,2297966,697341000,697341000,2.61,,Hist,06/30/2015
VISA INC.,V,CL A,8900538,6653198,597671000,257019000,2.24,,Hist,06/30/2015
CHENIERE ENERGY INC,LNG,Common,7943511,7943511,550168000,550168000,2.06,,Hist,06/30/2015
SBA COMMUNICATIONS CORP,SBAC,Common,4584339,4584339,527061000,527061000,1.97,,Hist,06/30/2015
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,Call,3050000,3050000,522313000,522313000,1.95,,Hist,06/30/2015
TransDigm Group INC,TDG,Common,2215423,-698961,497739000,100334000,1.86,,Hist,06/30/2015
REALOGY HOLDINGS CORP.,RLGY,Common,10406478,7977967,486191000,384291000,1.82,,Hist,06/30/2015
LOWES COMPANIES INC,LOW,Common,7053887,7053887,472399000,472399000,1.77,,Hist,06/30/2015
"HCA Holdings, Inc.",HCA,COM,5007242,5007242,454257000,454257000,1.70,1.21,Hist,06/30/2015
"Walgreens Boots Alliance, Inc.",WBA,COM,5198204,5198204,438936000,438936000,1.64,0.48,Hist,06/30/2015
DAVITA INC.,DVA,Common,5455774,3466269,433570000,213670000,1.62,,Hist,06/30/2015
MOHAWK INDUSTRIES INC,MHK,Common,1958565,1958565,373890000,373890000,1.40,,Hist,06/30/2015
S&P Global Inc.,MHP,Common,3625834,3625834,364215000,364215000,1.36,,Hist,06/30/2015
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,2337670,-1897630,361053000,-55108000,1.35,,Hist,06/30/2015
"Fidelity National Financial, Inc.",FNF,Common,9672695,9672695,357793000,357793000,1.34,,Hist,06/30/2015
DIAGEO PLC,DEO,OPT,2850000,2850000,330714000,330714000,1.24,,Hist,06/30/2015
AUTODESK INC,ADSK,Common,6158948,6158948,308409000,308409000,1.15,,Hist,06/30/2015
Vulcan Materials CO,VMC,Common,3460099,3460099,290406000,290406000,1.09,,Hist,06/30/2015
"SUNEDISON, INC.",SUNEQ,Common,9663802,9663802,289044000,289044000,1.08,,Hist,06/30/2015
Endo International plc,ENDP,SHS,3570117,3570117,284360000,284360000,1.06,,Hist,06/30/2015
Hanesbrands Inc.,HBI,Common,7588105,7588105,252836000,252836000,0.95,1.89,Hist,06/30/2015
ADVANCE AUTO PARTS INC,AAP,Common,1217455,1217455,193928000,193928000,0.73,,Hist,06/30/2015
WILLIAMS COMPANIES INC,WMB,CALL,3285900,3285900,188578000,188578000,0.71,,Hist,06/30/2015
"Arista Networks, Inc.",ANET,Common,1895925,1895925,154973000,154973000,0.58,2.85,Hist,06/30/2015
MGIC INVESTMENT CORP,MTG,Common,12403003,12403003,141146000,141146000,0.53,,Hist,06/30/2015
MICROSOFT CORP,MSFT,Call,2828800,2828800,124892000,124892000,0.47,,Hist,06/30/2015
HDFC BANK LTD,HDB,Common,2014620,2014620,121945000,121945000,0.46,,Hist,06/30/2015
W R GRACE & CO,GRA,Common,1206801,1206801,121042000,121042000,0.45,1.66,Hist,06/30/2015
"SolarWinds, Inc.",SWI,COM,2518528,2518528,116180000,116180000,0.43,,Hist,06/30/2015
Horizon Pharma plc,HZNP,SHS,3204972,3204972,111341000,111341000,0.42,,Hist,06/30/2015
CSX CORP,CSX,CALL,2760000,2760000,90114000,90114000,0.34,,Hist,06/30/2015
"Fidelity National Financial, Inc.",FNF,FNF GROUP COM,2015000,2015000,74535000,74535000,0.28,,Hist,06/30/2015
PERRIGO Co plc,PRGO,COM,375924,375924,69482000,69482000,0.26,,Hist,06/30/2015
CSX CORP,CSX,Common,2088300,2088300,68183000,68183000,0.26,,Hist,06/30/2015
SEARS HOLDINGS CORP,SHLD,PUT,2163100,889600,57755000,5083000,0.22,,Hist,06/30/2015
ELECTRONIC ARTS INC.,EA,Common,794440,794440,52830000,52830000,0.20,,Hist,06/30/2015
SCHWAB CHARLES CORP,SCHW,Common,748520,748520,24439000,24439000,0.09,,Hist,06/30/2015
KANSAS CITY SOUTHERN,KSU,Common,231220,231220,21087000,21087000,0.08,,Hist,06/30/2015
"Baidu, Inc.",BIDU,SPON ADR REP A,0,-5281484,0,-1100661000,0.00,0.00,Hist,06/30/2015
APPLE INC,AAPL,Common,0,-6838522,0,-850917000,0.00,0.00,Hist,06/30/2015
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,0,-3147265,0,-575005000,0.00,0.00,Hist,06/30/2015
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,0,-1093374,0,-68216000,0.00,0.00,Hist,06/30/2015
Vipshop Holdings Ltd,VIPS,COM,0,-10943918,0,-322189000,0.00,0.00,Hist,06/30/2015
Jazz Pharmaceuticals plc,JAZZ,Common,0,-260985,0,-45096000,0.00,0.00,Hist,06/30/2015
Michael Kors Holdings Ltd,KORS,Common,0,-11225155,0,-738054000,0.00,0.00,Hist,06/30/2015
TRANSOCEAN INC,RIG,,0,-2400000,0,-35208000,0.00,0.00,Hist,06/30/2015
"CDK Global, Inc.",CDK,COM,0,-2636255,0,-123271000,0.00,0.00,Hist,06/30/2015
Booking Holdings Inc.,PCLN,Common,1329775,-441208,1548058000,449358000,5.86,,Hist,03/31/2015
"JD.com, Inc.",JD,Common,38527260,38527260,1131931000,1131931000,4.28,,Hist,03/31/2015
Mastercard Inc,MA,CL A,12973653,12973653,1120794000,1120794000,4.24,,Hist,03/31/2015
"Valeant Pharmaceuticals International, Inc.",VRX,COM,5569460,5569460,1106206000,1106206000,4.19,,Hist,03/31/2015
"Baidu, Inc.",BIDU,SPON ADR REP A,5281484,5281484,1100661000,1100661000,4.17,,Hist,03/31/2015
ADOBE SYSTEMS INC,ADBE,Common,12045393,12045393,890636000,890636000,3.37,2.41,Hist,03/31/2015
APPLE INC,AAPL,Common,6838522,6838522,850917000,850917000,3.22,,Hist,03/31/2015
FLEETCOR TECHNOLOGIES INC,FLT,Common,5478615,5478615,826833000,826833000,3.13,5.98,Hist,03/31/2015
SBA COMMUNICATIONS CORP,SBAC,Common,6460678,6460678,756545000,756545000,2.86,,Hist,03/31/2015
Michael Kors Holdings Ltd,KORS,Common,11225155,2197860,738054000,277391000,2.79,,Hist,03/31/2015
Facebook Inc,FB,Common,8106922,8106922,666511000,666511000,2.52,,Hist,03/31/2015
"CHARTER COMMUNICATIONS, INC. /MO/",CCMM,Common,3327979,-1480004,642666000,276105000,2.43,,Hist,03/31/2015
EQUINIX INC,EQIX,COM PAR $0.001,2729378,2729378,635536000,635536000,2.41,4.79,Hist,03/31/2015
VISA INC.,V,CL A,9510268,7262928,622067000,281415000,2.35,,Hist,03/31/2015
CHENIERE ENERGY INC,LNG,Common,8018486,8018486,620631000,620631000,2.35,,Hist,03/31/2015
WILLIAMS COMPANIES INC,WMB,Common,12015299,12015299,607854000,607854000,2.30,,Hist,03/31/2015
MICROSOFT CORP,MSFT,Common,14486109,14486109,588933000,588933000,2.23,,Hist,03/31/2015
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,3147265,2790771,575005000,538778000,2.18,,Hist,03/31/2015
NIKE INC,NKE,Common,5678660,5678660,569740000,569740000,2.16,,Hist,03/31/2015
ILLUMINA INC,ILMN,Common,2890103,2890103,536519000,536519000,2.03,,Hist,03/31/2015
TransDigm Group INC,TDG,Common,2215423,-698961,484557000,87152000,1.83,,Hist,03/31/2015
AUTODESK INC,ADSK,Common,8103986,8103986,475218000,475218000,1.80,,Hist,03/31/2015
REALOGY HOLDINGS CORP.,RLGY,Common,10406478,7977967,473287000,371387000,1.79,,Hist,03/31/2015
S&P Global Inc.,MHP,Common,4574980,4574980,473053000,473053000,1.79,,Hist,03/31/2015
DAVITA INC.,DVA,Common,5455774,3466269,443445000,223545000,1.68,,Hist,03/31/2015
LOWES COMPANIES INC,LOW,Common,5916304,5916304,440114000,440114000,1.67,,Hist,03/31/2015
"HCA Holdings, Inc.",HCA,COM,5836872,5836872,439108000,439108000,1.66,,Hist,03/31/2015
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,2473942,-1761358,373194000,-42967000,1.41,,Hist,03/31/2015
MOHAWK INDUSTRIES INC,MHK,Common,1958565,1958565,363803000,363803000,1.38,,Hist,03/31/2015
Vipshop Holdings Ltd,VIPS,COM,10943918,10943918,322189000,322189000,1.22,,Hist,03/31/2015
Endo International plc,ENDP,SHS,3270117,3270117,293329000,293329000,1.11,,Hist,03/31/2015
"Fidelity National Financial, Inc.",FNF,Common,7855396,7855396,288764000,288764000,1.09,,Hist,03/31/2015
W R GRACE & CO,GRA,Common,2902557,2902557,286976000,286976000,1.09,,Hist,03/31/2015
"SUNEDISON, INC.",SUNEQ,Common,11212785,11212785,269107000,269107000,1.02,,Hist,03/31/2015
"Walgreens Boots Alliance, Inc.",WBA,COM,2584527,2584527,218858000,218858000,0.83,0.24,Hist,03/31/2015
"CDK Global, Inc.",CDK,COM,2636255,2636255,123271000,123271000,0.47,,Hist,03/31/2015
"SolarWinds, Inc.",SWI,COM,2386428,2386428,122281000,122281000,0.46,,Hist,03/31/2015
Vulcan Materials CO,VMC,Common,1420997,1420997,119790000,119790000,0.45,,Hist,03/31/2015
MGIC INVESTMENT CORP,MTG,Common,12403003,12403003,119441000,119441000,0.45,,Hist,03/31/2015
HDFC BANK LTD,HDB,Common,2014620,2014620,118641000,118641000,0.45,,Hist,03/31/2015
MICROSOFT CORP,MSFT,Call,2828800,2828800,115005000,115005000,0.44,,Hist,03/31/2015
"Arista Networks, Inc.",ANET,Common,1490825,1490825,105148000,105148000,0.40,,Hist,03/31/2015
WILLIAMS COMPANIES INC,WMB,CALL,1785900,1785900,90349000,90349000,0.34,,Hist,03/31/2015
SEARS HOLDINGS CORP,SHLD,PUT,2163100,889600,89509000,36837000,0.34,,Hist,03/31/2015
"Fidelity National Financial, Inc.",FNF,FNF GROUP COM,2015000,2015000,74071000,74071000,0.28,,Hist,03/31/2015
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,1093374,-9819217,68216000,-738031000,0.26,,Hist,03/31/2015
Jazz Pharmaceuticals plc,JAZZ,Common,260985,260985,45096000,45096000,0.17,,Hist,03/31/2015
TRANSOCEAN INC,RIG,,2400000,2400000,35208000,35208000,0.13,,Hist,03/31/2015
INTEL CORP,INTC,COM,0,-2320000,0,-84192800000,0.00,0.00,Hist,03/31/2015
HUMANA INC,HUM,Common,0,-1911536,0,-274553916000,0.00,0.00,Hist,03/31/2015
"Under Armour, Inc.",UAA,Cl A,0,-1560114,0,-105931741000,0.00,0.00,Hist,03/31/2015
COMMVAULT SYSTEMS INC,CVLT,Common,0,-1321288,0,-68297377000,0.00,0.00,Hist,03/31/2015
WYNN RESORTS LTD,WYNN,Common,0,-285023,0,-42400021000,0.00,0.00,Hist,03/31/2015
EQUINIX INC,EQIX,Common,0,-3890489,0,-882090571000,0.00,0.00,Hist,03/31/2015
NETFLIX INC,NFLX,Common,0,-779647,0,-266335212000,0.00,0.00,Hist,03/31/2015
TIFFANY & CO,TIF,Common,0,-6047197,0,-646203471000,0.00,0.00,Hist,03/31/2015
COOPER COMPANIES INC,COO,Common,0,-1750283,0,-283703371000,0.00,0.00,Hist,03/31/2015
DOLLAR GENERAL CORP,DG,COM,0,-12918112,0,-913310518000,0.00,0.00,Hist,03/31/2015
"Workday, Inc.",WDAY,Common,0,-527482,0,-43047806000,0.00,0.00,Hist,03/31/2015
"Walgreens Boots Alliance, Inc.",WBA,CALL,0,-600000,0,-45720000000,0.00,0.00,Hist,03/31/2015
"Intercontinental Exchange, Inc.",ICE,CALL,0,-240000,0,-52629600000,0.00,0.00,Hist,03/31/2015
"Intercontinental Exchange, Inc.",ICE,COM,0,-1142789,0,-250602200000,0.00,0.00,Hist,03/31/2015
Mastercard Inc,MA,CL A,20030460,20030460,1725824434000,1725824434000,7.24,,Hist,12/31/2014
"Baidu, Inc.",BIDU,SPON ADR REP A,7030580,7030580,1602761323000,1602761323000,6.72,,Hist,12/31/2014
Booking Holdings Inc.,PCLN,Common,1398233,-372750,1594279249000,1593180549000,6.68,,Hist,12/31/2014
"Valeant Pharmaceuticals International, Inc.",VRX,COM,8250886,8250886,1180784295000,1180784295000,4.95,,Hist,12/31/2014
Facebook Inc,FB,Common,13502615,13502615,1053474022000,1053474022000,4.42,,Hist,12/31/2014
ADOBE SYSTEMS INC,ADBE,Common,12179247,12179247,885431257000,885431257000,3.71,2.44,Hist,12/31/2014
EQUINIX INC,EQIX,Common,3890489,1095954,882090571000,881514338000,3.70,,Hist,12/31/2014
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,3585666,3229172,690921982000,690885755000,2.90,,Hist,12/31/2014
S&P Global Inc.,MHP,Common,7369142,7369142,655706255000,655706255000,2.75,,Hist,12/31/2014
CHENIERE ENERGY INC,LNG,Common,8818922,8818922,620852109000,620852109000,2.60,,Hist,12/31/2014
"CHARTER COMMUNICATIONS, INC. /MO/",CCMM,Common,3269032,-1538951,544686112000,544319551000,2.28,,Hist,12/31/2014
VISA INC.,V,CL A,1771519,-475821,464492282000,464151630000,1.95,,Hist,12/31/2014
"HCA Holdings, Inc.",HCA,COM,5836872,5836872,428368036000,428368036000,1.80,,Hist,12/31/2014
MOHAWK INDUSTRIES INC,MHK,Common,2466482,2466482,383192644000,383192644000,1.61,,Hist,12/31/2014
Jazz Pharmaceuticals plc,JAZZ,Common,1883654,1883654,308410669000,308410669000,1.29,,Hist,12/31/2014
DAVITA INC.,DVA,Common,3940169,1950664,298428400000,298208500000,1.25,,Hist,12/31/2014
COOPER COMPANIES INC,COO,Common,1750283,1750283,283703371000,283703371000,1.19,,Hist,12/31/2014
W R GRACE & CO,GRA,Common,2902557,2902557,276874912000,276874912000,1.16,,Hist,12/31/2014
HUMANA INC,HUM,Common,1911536,1911536,274553916000,274553916000,1.15,,Hist,12/31/2014
Vipshop Holdings Ltd,VIPS,COM,13935727,13935727,272304106000,272304106000,1.14,,Hist,12/31/2014
"Walgreens Boots Alliance, Inc.",WBA,COM,3553779,3553779,270797960000,270797960000,1.14,,Hist,12/31/2014
NETFLIX INC,NFLX,Common,779647,779647,266335212000,266335212000,1.12,,Hist,12/31/2014
MICROSOFT CORP,MSFT,Common,5449944,5449944,253149899000,253149899000,1.06,,Hist,12/31/2014
"Intercontinental Exchange, Inc.",ICE,COM,1142789,1142789,250602200000,250602200000,1.05,,Hist,12/31/2014
APPLE INC,AAPL,Common,2184122,2184122,241083386000,241083386000,1.01,,Hist,12/31/2014
"JD.com, Inc.",JD,Common,8817652,8817652,204040467000,204040467000,0.86,,Hist,12/31/2014
"CDK Global, Inc.",CDK,COM,2894255,2894255,117969834000,117969834000,0.49,,Hist,12/31/2014
"Under Armour, Inc.",UAA,Cl A,1560114,1560114,105931741000,105931741000,0.44,,Hist,12/31/2014
INTEL CORP,INTC,COM,2320000,2320000,84192800000,84192800000,0.35,,Hist,12/31/2014
"Arista Networks, Inc.",ANET,Common,1325646,1325646,80546251000,80546251000,0.34,,Hist,12/31/2014
SEARS HOLDINGS CORP,SHLD,PUT,2163100,889600,71339038000,71286366000,0.30,,Hist,12/31/2014
COMMVAULT SYSTEMS INC,CVLT,Common,1321288,1321288,68297377000,68297377000,0.29,,Hist,12/31/2014
"Intercontinental Exchange, Inc.",ICE,CALL,240000,240000,52629600000,52629600000,0.22,,Hist,12/31/2014
"Walgreens Boots Alliance, Inc.",WBA,CALL,600000,600000,45720000000,45720000000,0.19,,Hist,12/31/2014
"Workday, Inc.",WDAY,Common,527482,527482,43047806000,43047806000,0.18,,Hist,12/31/2014
WYNN RESORTS LTD,WYNN,Common,285023,285023,42400021000,42400021000,0.18,,Hist,12/31/2014
FLEETCOR TECHNOLOGIES INC,FLT,Common,6435620,-153616,957041050,20579050,,,Hist,12/31/2014
DOLLAR GENERAL CORP,DG,COM,12918112,3612267,913310518,344630518,,,Hist,12/31/2014
EQUINIX INC,EQIX,COM PAR $0.001,3890489,3890489,882090571,882090571,,,Hist,12/31/2014
AUTODESK INC,ADSK,Common,14463336,10061891,868667960,626147960,,,Hist,12/31/2014
Michael Kors Holdings Ltd,KORS,Common,11075555,-4878844,831774181,-307210820,,,Hist,12/31/2014
SBA COMMUNICATIONS CORP,SBAC,Common,7293202,-1377536,807795054,-153789946,,,Hist,12/31/2014
TIFFANY & CO,TIF,Common,6047197,-804824,646203471,-13714529,,,Hist,12/31/2014
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,12229864,-5838824,644024638,-164910362,,,Hist,12/31/2014
REALOGY HOLDINGS CORP.,RLGY,Common,10406478,-3246420,462984206,-44903794,,,Hist,12/31/2014
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,3344991,-1857620,427623649,-187169351,,,Hist,12/31/2014
TransDigm Group INC,TDG,Common,1786836,0,350845249,21478249,,,Hist,12/31/2014
"SolarWinds, Inc.",SWI,COM,2386428,-4129968,118915707,-155098293,,,Hist,12/31/2014
"TripAdvisor, Inc.",TRIP,Common,0,-2771438,0,-253365000,0.00,0.00,Hist,12/31/2014
"Spirit Airlines, Inc.",SAVE,COM,0,-4262432,0,-294705000,0.00,0.00,Hist,12/31/2014
LPL Financial Holdings Inc.,LPLA,Common,0,-8518366,0,-392271000,0.00,0.00,Hist,12/31/2014
Liberty Global plc,LBTYK,Common,0,-4460630,0,-182953000,0.00,0.00,Hist,12/31/2014
AbbVie Inc.,ABBV,COM,0,-5247201,0,-303078000,0.00,0.00,Hist,12/31/2014
WILLIAMS SONOMA INC,WSM,Common,0,-4390577,0,-292281000,0.00,0.00,Hist,12/31/2014
GAP INC,GPS,Common,0,-19265265,0,-803169000,0.00,0.00,Hist,12/31/2014
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,0,-7845871,0,-631828000,0.00,0.00,Hist,12/31/2014
COMCAST CORP,CMCSA,Call,0,-1830000,0,-98417000,0.00,0.00,Hist,12/31/2014
GAP INC,GPS,COM,0,-1741200,0,-72591000,0.00,0.00,Hist,12/31/2014
TIME WARNER INC.,TWX,COM,0,-1716105,0,-129068000,0.00,0.00,Hist,12/31/2014
COMCAST CORP,CMCSA,Common,0,-13772459,0,-740683000,0.00,0.00,Hist,12/31/2014
"Baidu, Inc.",BIDU,SPON ADR REP A,8188393,8188393,1786953000,1786953000,6.98,,Hist,09/30/2014
"Valeant Pharmaceuticals International, Inc.",VRX,COM,10985940,10985940,1441355000,1441355000,5.63,,Hist,09/30/2014
Michael Kors Holdings Ltd,KORS,Common,15954399,6927104,1138985000,678322000,4.45,,Hist,09/30/2014
Mastercard Inc,MA,CL A,15082787,15082787,1114920000,1114920000,4.36,,Hist,09/30/2014
MICROSOFT CORP,MSFT,Common,22335690,22335690,1035483000,1035483000,4.05,,Hist,09/30/2014
SBA COMMUNICATIONS CORP,SBAC,Common,8670738,8670738,961585000,961585000,3.76,,Hist,09/30/2014
FLEETCOR TECHNOLOGIES INC,FLT,Common,6589236,6589236,936462000,936462000,3.66,,Hist,09/30/2014
S&P Global Inc.,MHP,Common,10833547,10833547,914893000,914893000,3.57,,Hist,09/30/2014
Booking Holdings Inc.,PCLN,Common,729265,-1041718,844912000,-253788000,3.30,,Hist,09/30/2014
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,18068688,7156097,808935000,2688000,3.16,,Hist,09/30/2014
GAP INC,GPS,Common,19265265,738300,803169000,228092000,3.14,4.37,Hist,09/30/2014
ADOBE SYSTEMS INC,ADBE,Common,11467010,11467010,793402000,793402000,3.10,2.30,Hist,09/30/2014
COMCAST CORP,CMCSA,Common,13772459,13772459,740683000,740683000,2.89,,Hist,09/30/2014
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,3507664,3151170,727735000,691508000,2.84,,Hist,09/30/2014
Facebook Inc,FB,Common,8638513,8638513,682788000,682788000,2.67,,Hist,09/30/2014
TIFFANY & CO,TIF,Common,6852021,6852021,659918000,659918000,2.58,,Hist,09/30/2014
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,7845871,4963070,631828000,423805000,2.47,,Hist,09/30/2014
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,5202611,967311,614793000,198632000,2.40,,Hist,09/30/2014
DOLLAR GENERAL CORP,DG,COM,9305845,-4037948,568680000,-19648000,2.22,,Hist,09/30/2014
EQUINIX INC,EQIX,Common,2649060,-145475,562872000,-13361000,2.20,,Hist,09/30/2014
CHENIERE ENERGY INC,LNG,Common,6906909,6906909,552760000,552760000,2.16,,Hist,09/30/2014
WYNN RESORTS LTD,WYNN,Common,2804989,2804989,524757000,524757000,2.05,,Hist,09/30/2014
REALOGY HOLDINGS CORP.,RLGY,Common,13652898,11224387,507888000,405988000,1.98,,Hist,09/30/2014
"CHARTER COMMUNICATIONS, INC. /MO/",CCMM,Common,3105814,-1702169,470127000,103566000,1.84,,Hist,09/30/2014
MOHAWK INDUSTRIES INC,MHK,Common,3090081,3090081,416605000,416605000,1.63,,Hist,09/30/2014
LPL Financial Holdings Inc.,LPLA,Common,8518366,8518366,392271000,392271000,1.53,,Hist,09/30/2014
TransDigm Group INC,TDG,Common,1786836,-1127548,329367000,-68038000,1.29,,Hist,09/30/2014
"Under Armour, Inc.",UAA,Cl A,4518470,4518470,312226000,312226000,1.22,,Hist,09/30/2014
AbbVie Inc.,ABBV,COM,5247201,5247201,303078000,303078000,1.18,,Hist,09/30/2014
"Spirit Airlines, Inc.",SAVE,COM,4262432,4262432,294705000,294705000,1.15,,Hist,09/30/2014
WILLIAMS SONOMA INC,WSM,Common,4390577,4390577,292281000,292281000,1.14,4.71,Hist,09/30/2014
"Workday, Inc.",WDAY,Common,3516060,3516060,290075000,290075000,1.13,,Hist,09/30/2014
Jazz Pharmaceuticals plc,JAZZ,Common,1788607,1788607,287179000,287179000,1.12,,Hist,09/30/2014
HUMANA INC,HUM,Common,2174122,2174122,283266000,283266000,1.11,,Hist,09/30/2014
"SolarWinds, Inc.",SWI,COM,6516396,6516396,274014000,274014000,1.07,,Hist,09/30/2014
"Intercontinental Exchange, Inc.",ICE,COM,1314968,1314968,256485000,256485000,1.00,,Hist,09/30/2014
"TripAdvisor, Inc.",TRIP,Common,2771438,-3795715,253365000,-21930000,0.99,,Hist,09/30/2014
AUTODESK INC,ADSK,Common,4401445,4401445,242520000,242520000,0.95,,Hist,09/30/2014
